Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2019-01-02,82.19315338134766,82.74248681634118,79.68191726138069,79.91020886622249,4434935
2019-01-03,80.55228424072266,81.95772538199438,80.39533020910687,81.70802682139494,4546648
2019-01-04,83.69845581054688,83.81973534508536,81.64380331871558,81.9791125942129,4683779
2019-01-07,84.29061889648438,84.77574857804316,83.23476013467841,83.82689618127532,3923755
2019-01-08,85.4891357421875,86.01706779403249,84.88273238210142,85.36785620883832,4982726
2019-01-09,86.1026840209961,86.60921483913695,85.51768188962888,86.25963803412996,3800850
2019-01-10,86.887451171875,86.93738746370684,85.57475467218345,85.66749919321192,4089860
2019-01-11,86.65203094482422,86.76617674800761,85.75312064640443,86.73764172054713,3893630
2019-01-14,85.888671875,86.07416093685339,85.43921673384119,85.97428264918936,5469220
2019-01-15,86.84464263916016,86.98732914486257,86.19543099422971,86.2953092708851,3668845
2019-01-16,86.76617431640625,87.03727414970771,86.20257337980776,86.73763928974546,4017791
2019-01-17,87.17282104492188,87.32977506767337,86.00281101715252,86.00994477333751,5261275
2019-01-18,88.3357162475586,88.97779429519608,87.54381790124691,87.94333110658859,6284891
2019-01-22,87.4082260131836,88.32140921877306,86.70907821662142,87.96469871929988,10514810
2019-01-23,94.8064193725586,96.31173303643155,92.96579639120033,93.72202010126576,23078630
2019-01-24,94.5495834350586,95.03470730866442,93.76481903676788,94.62092668823789,6613753
2019-01-25,95.57693481445312,95.91223850359039,94.47826212434437,94.79217023390176,5969940
2019-01-28,95.79093170166016,96.17617727811758,94.5852472963168,94.95622536154845,5604154
2019-01-29,95.83374786376953,96.60423912625525,95.31294946992416,95.80521283726007,5268807
2019-01-30,95.86941528320312,96.3331378965532,95.06324960358197,95.59830977795447,4707941
2019-01-31,95.89793395996094,96.11195799322542,95.41280446766295,95.9193409179593,5108664
2019-02-01,95.6696548461914,96.4544135323425,95.13458330683468,96.29033145530369,3981076
2019-02-04,96.44727325439453,96.45441270348678,94.8777558955796,95.61257259138485,4149064
2019-02-05,96.70411682128906,96.89673393105176,96.25466171626701,96.51148832484454,5647249
2019-02-06,97.25344848632812,97.48887952937486,96.43301525390393,96.46868972952133,5104166
2019-02-07,96.12754821777344,97.05137135308503,95.3552967002109,96.38737293461026,4580852
2019-02-08,96.50285339355469,96.50285339355469,95.4058194862923,95.5140783503582,3399291
2019-02-11,96.70494842529297,97.54215188912345,96.64720191377391,96.92146616527147,3237475
2019-02-12,98.19169616699219,98.29995501442221,97.33283650039428,97.5421315630625,3469791
2019-02-13,99.25265502929688,99.54135301302261,98.45153021977688,98.81961957305963,4448638
2019-02-14,98.5020523071289,99.3103882159284,98.30717944374805,99.00004537663399,2917712
2019-02-15,99.6207504272461,99.73622041226166,99.1588359291277,99.2959622960097,4020929
2019-02-19,100.10429382324219,100.10429382324219,99.1371637368625,99.46195181630169,3541442
2019-02-20,99.59908294677734,100.49403282768144,99.0361322745015,100.14759987253464,3976892
2019-02-21,99.48361206054688,99.85170143438638,99.12996795411661,99.46917831248965,3072416
2019-02-22,100.50123596191406,100.59506106651075,99.90941784358884,100.12593554352735,3256930
2019-02-25,100.6528091430664,101.38175361351765,100.55176140452662,101.04254331292698,3341133
2019-02-26,100.8404769897461,101.39620509084818,100.66003785918491,100.80438685976344,3201178
2019-02-27,100.4435043334961,100.73220228928486,99.88777631972555,100.50123931691375,2647321
2019-02-28,99.6928939819336,100.36410341799748,99.39698494106023,100.15479684400694,3616859
2019-03-01,100.46520233154297,101.07145446663037,100.06102272212969,100.54459372630674,3169380
2019-03-04,99.90940856933594,101.1002673278042,99.00002509852929,101.03530971998248,3563617
2019-03-05,99.51248168945312,100.13317894662529,99.28153019623551,99.86613732281509,4445814
2019-03-06,98.86292266845703,99.88056522517607,98.67527243132233,99.68569235460471,2895642
2019-03-07,97.69371032714844,98.79795525962979,97.16683827705631,98.59587129498843,4559305
2019-03-08,97.49884033203125,97.60709919056939,96.40902335404154,96.86372092731743,3947186
2019-03-11,99.3897705078125,99.40420425348361,98.04012889243789,98.1772667553386,4120508
2019-03-12,99.8011703491211,100.82603550328363,99.49803862310655,99.97438683265065,4136616
2019-03-13,100.00325012207031,100.5517670436265,99.49082332620948,99.6351723096402,3319167
2019-03-14,100.16925048828125,100.27752087241768,99.64238991170419,99.96716650605917,2864576
2019-03-15,100.63117218017578,101.28073693483324,100.48682317699053,100.58787093502588,7482770
2019-03-18,101.19410705566406,101.30958854397261,100.11872961331431,100.91985436003813,3418851
2019-03-19,101.39617919921875,102.26947257472675,101.04253518148919,101.73540099186044,3642486
2019-03-20,100.75384521484375,101.54774729900187,100.30637606324373,101.4250547019188,3817377
2019-03-21,102.08184814453125,102.57263013731573,100.23421319673933,100.39299594497407,3771248
2019-03-22,100.64559936523438,102.08184363085384,100.24864251219947,101.7426332869386,4055551
2019-03-25,100.45074462890625,100.97760524360876,99.85170375288956,100.3641306191997,2970431
2019-03-26,101.20133209228516,101.7787165088419,100.6239361563777,100.99202548955117,2671170
2019-03-27,100.49402618408203,101.3961871189287,99.88777431232947,101.33845213667132,3240717
