Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2019-01-02,94.94549560546875,95.53702448038143,92.8986087010676,93.4713619516249,35329300
2019-01-03,91.45264434814453,94.07228456848813,91.26485228223012,93.98777634794294,42579100
2019-01-04,95.7060546875,96.25064103887424,92.8892376247817,93.63100031092188,44060600
2019-01-07,95.82810974121094,96.9642250442418,94.81406108990518,95.43375708995116,35656100
2019-01-08,96.52291870117188,97.6214754598207,95.4994716078362,96.74826202418149,31514400
2019-01-09,97.90315246582031,98.47590574751388,96.93604657941367,97.5181912555628,32280800
2019-01-10,97.27407836914062,97.41492065098178,96.12857165001874,96.91728413020759,30067600
2019-01-11,96.52291870117188,97.12383900488757,95.43374617347777,96.88910428738815,28314200
2019-01-14,95.8187255859375,96.5886552614816,95.07696293357225,95.67788330650735,28437100
2019-01-15,98.59798431396484,98.63554273279615,95.65910072135416,96.25063686352739,31587600
2019-01-16,98.94538879394531,99.77165969487407,98.55103613497623,98.8327206991176,29853900
2019-01-17,99.64020538330078,100.11905909692948,98.36324781988601,98.58859116533102,28393000
2019-01-18,101.13311767578125,101.31151837607607,99.4430317931979,100.89838292846112,37427600
2019-01-22,99.2270736694336,100.56036532834266,98.4571439770389,100.23173811150394,32371300
2019-01-23,100.19416809082031,100.50401964376427,98.90781923266633,99.64019758422528,25874300
2019-01-24,99.71529388427734,100.46644776098816,98.9078059740502,100.33499690709391,23164800
2019-01-25,100.6260986328125,101.29274451434667,99.71532658675395,100.69182408131483,31225600
2019-01-28,98.6637191772461,99.97823530771889,98.26936648716524,99.77166756618989,29476700
2019-01-29,96.65437316894531,98.56041799984908,95.93138620054609,98.47590977336426,31490500
2019-01-30,99.88433837890625,99.88433837890625,97.95951753166784,98.23181072892862,49471900
2019-01-31,98.05341339111328,98.7951761616121,96.87973948150191,97.46188431954249,55636400
2019-02-01,96.50414276123047,97.7435418710479,96.10039873193578,97.44308169786596,35535700
2019-02-04,99.28340148925781,99.33974269685038,96.49475169186938,96.58865131667844,31315100
2019-02-05,100.67305755615234,100.72000021587831,99.48999221258366,99.58388469557289,27325400
2019-02-06,99.5556869506836,100.46645879810303,99.0862175170476,100.46645879810303,20609800
2019-02-07,98.84210968017578,99.14256988671195,97.92195343170592,98.76700000119402,29760700
2019-02-08,99.21768188476562,99.32096574730096,97.89378162682281,98.01584111730276,21461100
2019-02-11,98.8233413696289,100.07213210571014,98.56043956488274,99.7153306590944,18914100
2019-02-12,100.36319732666016,100.59793209581477,99.03929695366725,99.65899301919634,25056600
2019-02-13,100.2880630493164,101.19883494149273,100.19417059068219,100.93593319190275,18394900
2019-02-14,100.37256622314453,100.73875180785659,99.20828403491991,99.81858856708331,21784700
2019-02-15,101.61198425292969,101.68710109552477,100.8044961038736,101.32091544229426,26606900
2019-02-19,101.56501007080078,102.02509524867263,101.19882450541523,101.2082158993708,18038500
2019-02-20,101.0369873046875,101.78191788178646,100.22605058501672,101.70648023481012,21607700
2019-02-21,103.16804504394531,103.23405118074237,100.7729539179632,100.80124123457203,29063200
2019-02-22,104.63905334472656,104.8559275894619,103.55466053865972,103.7715419775251,27763200
2019-02-25,105.22367858886719,105.78002225637468,104.91251087714384,105.38398539117757,23750600
2019-02-26,105.94976043701172,106.77955304717901,104.82764871663464,104.91251787576994,21536700
2019-02-27,105.77059173583984,105.94975435496126,104.55418661501959,105.31798022686918,21487100
2019-02-28,105.63858795166016,106.44009325868166,105.35570753431006,105.6480194571444,29083900
2019-03-01,106.11006164550781,106.57210469264875,105.29912483959392,106.44952389887321,23501200
2019-03-04,105.8554458618164,106.78896326140095,104.4787413267751,106.57208184830091,26608000
2019-03-05,105.327392578125,105.9780296417906,104.88421262419983,105.84601736715257,19538300
2019-03-06,105.37454986572266,106.23263690170418,105.07280647602002,105.48770633465986,17687000
2019-03-07,104.09212493896484,105.18594907877427,103.60179469313475,105.04450530978113,25339000
2019-03-08,104.20526123046875,104.39384808988427,102.5928198418452,102.93228194409515,22818400
2019-03-11,106.39293670654297,106.50608598156593,104.64848250668321,104.65790681684852,26491600
2019-03-12,107.13787078857422,107.4867573235099,106.22320908344962,106.38350869107575,26132700
2019-03-13,107.96764373779297,108.43911816459556,107.28871941213663,107.61875007207267,35513800
2019-03-14,108.05252838134766,108.6277278784163,107.80736680767897,108.00538524524076,30763400
2019-03-15,109.29720306396484,110.56075105137015,108.05250369373938,108.75971532093365,54681100
2019-03-18,110.86251831054688,110.90023713543077,109.42923893561006,109.5423882161315,31207600
2019-03-19,110.93795013427734,111.68288069982033,110.31560034757186,111.35284279795113,37588700
2019-03-20,110.81535339355469,111.97518372513508,110.0515670740562,110.69277262441582,28113300
2019-03-21,113.36132049560547,113.92708840968866,110.40988576702044,110.45703609074793,29854400
2019-03-22,110.37218475341797,112.76726891352284,110.36275324893974,112.68240695560898,33624500
2019-03-25,110.9473648071289,111.27739546480053,109.68380961102055,109.91011531997698,27067100
2019-03-26,111.18309783935547,111.93745257222903,110.18356720695843,111.85259063235877,26097700
2019-03-27,110.1081314086914,111.46598002225143,108.92944537445628,111.15480518262248,22733400
2019-03-28,110.25902557373047,110.87194385541864,109.5046635048635,110.7399315724864,18334800
2019-03-29,111.2114028930664,111.56972090878054,110.28730974478412,111.3339836682537,25399800
2019-04-01,112.22976684570312,112.31463598155005,111.36225564664932,112.16376071521269,22789100
2019-04-02,112.39009857177734,112.66355465714027,111.75831724635876,112.26751059212451,18142300
2019-04-03,113.12557220458984,113.55932780278164,112.35235445231253,113.02184725783434,22860700
2019-04-04,112.55036926269531,113.37073730799234,111.62627627394251,113.24814935983821,20112800
2019-04-05,113.05014038085938,113.37074674024981,112.55981012983338,112.5786659419721,15826200
2019-04-08,113.0878677368164,113.17272968904082,111.87146272935946,112.97471127305428,15116200
2019-04-09,112.47496032714844,112.72012909187659,111.81489887687677,111.86204201239318,17612000
2019-04-10,113.33306121826172,113.4839293420825,112.72014282881156,112.92759279392988,16477200
2019-04-11,113.46504974365234,113.95538003596715,113.07843721802772,113.66306816136388,14209100
2019-04-12,114.04967498779297,114.07796949994803,113.50277005300036,113.75736310935815,19745100
2019-04-15,114.14395141601562,114.64371311274803,113.69133284127733,114.0402264758491,15792600
2019-04-16,113.87995910644531,114.70975891478962,113.24818493900547,114.70032740947734,14071800
2019-04-17,114.82289123535156,114.89832887844149,113.66306804789477,114.32312943960761,19300900
2019-04-18,116.33158874511719,116.47302530093815,114.37968513938041,115.21890894318192,27991000
2019-04-22,116.69935607910156,116.92566179725625,115.57724460328079,115.62439492520551,15648700
2019-04-23,118.28352355957031,118.41553584258618,116.76537511075794,117.01996817253716,24025500
2019-04-24,117.87804412841797,118.6701177520763,117.41599398715475,118.61354312013762,31257000
2019-04-25,121.7818374633789,123.87518504839595,121.48010131515296,122.63992436471402,38033900
2019-04-26,122.47964477539062,123.07370724837718,121.65928375136907,122.30048216364801,23654900
2019-04-29,122.3664779663086,122.7530760650187,121.97044117048456,122.48905153446935,16324200
2019-04-30,123.14910888671875,123.24339512599461,122.00813460191219,122.4041713386844,24166500
